	747.0
beechesand	1.0
beeeaters	2.0
beef	9.0
beehive	1.0
been	1144.0
beeps	4.0
beer	7.0
beergarden	1.0
beeru	1.0
bees	2.0
beeswax	2.0
beetle	2.0
beetles	1.0
befall	1.0
befitting	1.0
before	524.0
beforehand	2.0
beforen	1.0
beforepearl	1.0
befriended	2.0
beg	3.0
began	126.0
begarm	1.0
beggar	1.0
beggars	1.0
begged	1.0
beghards	4.0
begijnhof	2.0
begin	91.0
beginner	1.0
beginners	2.0
beginning	85.0
beginnings	13.0
begins	56.0
begs	2.0
beguiles	1.0
beguiling	1.0
beguine	1.0
beguines	5.0
begun	42.0
behalf	27.0
behalfcould	1.0
behari	2.0
behave	12.0
behaves	4.0
behaving	2.0
behavior	114.0
behavior14	1.0
behavior49	2.0
behavior66	1.0
behavior80	1.0
behavioral	3.0
behaviorism	3.0
behaviorisms	1.0
behaviorist	6.0
behaviors	26.0
behaviorwarmth	1.0
behaviour	20.0
behavioural	1.0
behaviours	2.0
behead	1.0
beheaded	1.0
beheading	1.0
beheld	2.0
behest	1.0
behind	148.0
behold	1.0
behooves	1.0
bei	1.0
beige	3.0
beijing	1.0
bein	3.0
being	444.0
beings	41.0
beirut	3.0
beis	1.0
beit	1.0
bejeweled	2.0
bel	1.0
belaga	2.0
belarus	1.0
belated	2.0
belau	1.0
belch	1.0
belden	1.0
beleaguered	4.0
belfatmi	2.0
belford	1.0
belfries	1.0
belfry	4.0
belges	1.0
belgian	2.0
belgium	7.0
belian	1.0
belied	4.0
belief	38.0
beliefs	31.0
beliefsa	1.0
believable	1.0
believe	83.0
believed	71.0
believer	1.0
believers	6.0
believes	29.0
believing	12.0
bell	29.0
bella	2.0
bellagio	1.0
bellas	5.0
belle	6.0
bellecour	1.0
belleslettres	1.0
bellibones	1.0
bellicose	1.0
belligerence	1.0
belligerent	2.0
bellinger	1.0
bellinis	1.0
bellowers	1.0
bellows	2.0
bells	4.0
belltower	3.0
belltowers	1.0
belly	8.0
belong	12.0
belonged	5.0
belonging	9.0
belongings	2.0
belongs	8.0
beloved	8.0
below	131.0
belowfreezing	1.0
belowground	1.0
belowmarket	1.0
belt	6.0
beltway	1.0
belud	1.0
beluga	6.0
beluis	2.0
belvdre	1.0
belvedere	1.0
bemoaned	1.0
bemused	2.0
ben	26.0
benabout	1.0
benalmdena	2.0
benalmdenacosta	2.0
benalmdenapueblo	1.0
benares	1.0
benavides	1.0
bench	4.0
benches	10.0
benchmark	3.0
benchmarks	2.0
bend	3.0
bendahara	3.0
bended	1.0
bending	6.0
bendito	1.0
bends	6.0
bene	19.0
beneath	32.0
benedict	6.0
benedictine	6.0
benedictory	2.0
benefactor	2.0
beneficial	5.0
beneficiaries	9.0
beneficiary	6.0
benefit	98.0
benefited	2.0
benefiting	2.0
benefits	193.0
benefits27	1.0
benefitsalthough	1.0
benevolent	2.0
bengal	13.0
bengali	6.0
bengals	2.0
benign	2.0
benjamin	7.0
bennett	3.0
benno	4.0
benoit	1.0
benomrane	9.0
benomranes	1.0
benson	1.0
bent	10.0
benthos	1.0
bentinck	1.0
bentley	4.0
bentleys	1.0
bentonville	1.0
benvenuto	1.0
benyamin	2.0
benz	1.0
benzinger	1.0
benzodiazepine	2.0
beome	1.0
beothuk	1.0
beow	1.0
beowulf	1.0
bequeath	1.0
bequeathed	9.0
bequeaths	1.0
bequest	2.0
bequests	3.0
berahi	2.0
berbera	3.0
berbie	1.0
berckheyde	1.0
beremban	1.0
beret	1.0
berets	1.0
bergamot	2.0
bergen	2.0
berger	84.0
bergerct	1.0
bergergoals	1.0
bergers	8.0
bergertenet	1.0
bergres	1.0
bergson	1.0
berhmte	2.0
bering	5.0
beringer	1.0
berio	4.0
berios	2.0
berkeley	11.0
berkeleyan	2.0
berkeleys	2.0
berkoh	1.0
berlage	1.0
berlin	19.0
berliners	2.0
berlioz	1.0
berlitz	4.0
bermuda	1.0
bern	2.0
bernal	1.0
bernalillo	1.0
bernard	12.0
bernardino	2.0
bernhardt	1.0
bernheim	4.0
bernieres	1.0
bernini	3.0
berninis	2.0
bernires	1.0
bernstein	3.0
bernton	3.0
bernuy	1.0
berri	2.0
berries	3.0
berruguete	2.0
berry	2.0
berrylimousin	2.0
bers	2.0
bersani	2.0
berserk	1.0
bertam	1.0
berthed	1.0
berthelot	2.0
berthelots	2.0
berthillon	1.0
bertrand	1.0
berzlaville	1.0
besanon	2.0
besar	19.0
beserah	2.0
beset	4.0
besi	1.0
beside	41.0
besides	36.0
besieged	2.0
besses	1.0
bessette	1.0
best	257.0
bestial	2.0
bestiary	2.0
bestknown	16.0
bestlotto	1.0
bestloved	4.0
bestow	2.0
bestowed	3.0
bestows	1.0
bestseller	2.0
besut	2.0
bet	8.0
betel	2.0
betelnut	1.0
bethlehem	1.0
betonly	1.0
betrayal	5.0
betrayed	6.0
betraying	1.0
bets	1.0
betsy	7.0
better	215.0
betterall	4.0
betterequipped	1.0
betterment	2.0
betterproducing	1.0
betters	2.0
betting	4.0
betts	1.0
betty	3.0
between	680.0
beulach	1.0
beurre	1.0
beurs	2.0
beuvron	1.0
bevel	1.0
beverage	1.0
beverly	7.0
bevy	1.0
beware	6.0
bewildered	5.0
bewildering	5.0
bewilderingly	1.0
bewilderment	3.0
bewitched	1.0
bewitching	1.0
bewltigung	1.0
beynac	1.0
beynacetcazenac	1.0
beynacs	1.0
beyond	173.0
beyondkhalid	1.0
bf042569	1.0
bf285717	1.0
bf285727	1.0
bf440399	1.0
bf560126	1.0
bfgf	6.0
bg345699	1.0
bgross	2.0
bhakti	1.0
bharatiya	1.0
bharmal	1.0
bharu	15.0
bhatto	2.0
bhikkhu	4.0
bhikkhusanghagaravena	2.0
bhm103	2.0
bhopal	1.0
bi	1.0
bi461685	1.0
biallelic	4.0
biannual	1.0
biarritz	2.0
bias	5.0
biased	1.0
biases	5.0
bible	30.0
bibles	1.0
biblical	7.0
bibliographical	1.0
bibliography	5.0
bibliometrics	1.0
bibliophile	1.0
biblioteca	2.0
bibliothque	3.0
bicameral	1.0
bicentennial	2.0
bicep	2.0
bicultural	4.0
bicycle	13.0
bicycles	6.0
bicycling	1.0
bid	6.0
bidai	1.0
bidara	1.0
bidayuh	1.0
bidder	2.0
bidders	1.0
biddies	1.0
bidding	3.0
biding	1.0
bidouane	1.0
bids	2.0
bidtaker	1.0
biedermeyer	2.0
biegun	9.0
bien	2.0
bienaim	1.0
biennial	1.0
biennii	2.0
biennium	2.0
bierhorst	1.0
bifurcated	2.0
big	132.0
bigarny	1.0
bigcity	2.0
bigger	22.0
biggerbegan	1.0
biggest	21.0
bighorn	2.0
bight	1.0
bigotry	1.0
bigsea	2.0
bigseawater	2.0
bigticket	2.0
bihar	5.0
bihari	1.0
bijapur	1.0
bike	9.0
bikes	2.0
biking	5.0
bikkhu	2.0
bikki	4.0
bilateral	3.0
bilbil	1.0
bilik	1.0
bilingual	10.0
biliousness	1.0
bill	43.0
billboard	1.0
billboards	1.0
billiard	1.0
billiards	2.0
billie	1.0
billingsgate	1.0
billion	95.0
billion25	1.0
billionand	1.0
billionb	1.0
billions	16.0
billpaying	7.0
billpayment	60.0
bills	52.0
bimbo	1.0
bimolecular	2.0
bin	239.0
binalshibh	143.0
binalshibhs	16.0
binaries	4.0
binary	3.0
bind	24.0
binding	60.0
bindingsite	2.0
binds	1.0
bindusara	1.0
bindusaras	2.0
bing	1.0
bingley	1.0
binks	1.0
binladin	1.0
binoculars	4.0
bintan	1.0
bintulu	2.0
binturong	1.0
biochemical	6.0
biochemically	1.0
bioelectrogenesis	1.0
biographer	1.0
biographers	1.0
biographical	7.0
biographies	2.0
biography	6.0
bioiou	1.0
biolabs	1.0
biological	43.0
biologically	6.0
biologist	3.0
biologists	4.0
biology	5.0
biometric	3.0
biometrics	1.0
biopsychosocial	1.0
biopur	1.0
biorad	1.0
biosource	1.0
biosphere	2.0
biosynthesis	4.0
biosystemsboston	1.0
biot	1.0
biotech	1.0
biotechnology	2.0
biotinlabeled	1.0
biotinylatedcrna	1.0
biotron	1.0
bipartisan	2.0
bipartite	7.0
bipeds	2.0
bipolar	1.0
birch	9.0
birchbark	6.0
birches	1.0
birchs	1.0
bird	28.0
birdhaunted	1.0
birdhouse	1.0
birdlife	3.0
birdman	1.0
birds	47.0
birdseed	1.0
birdseye	3.0
birdsnest	1.0
birdwatchers	14.0
birdwatchinga	1.0
birdwing	1.0
birdyback	1.0
birge	4.0
birklee	1.0
biron	1.0
birth	35.0
birth21	1.0
birthcontrol	2.0
birthday	7.0
birthmark	5.0
birthplace	24.0
birthrate	1.0
birthright	4.0
births	3.0
bis	1.0
bisagra	1.0
biscay	1.0
biscuits	3.0
bisexual	12.0
bisexuality	2.0
bisexuals	2.0
bishop	16.0
bishops	2.0
bisikan	1.0
bismarck	3.0
bison	4.0
bistro	1.0
bistros	6.0
bit	23.0
bitch	4.0
bite	9.0
bites	1.0
biting	2.0
bits	7.0
bitta	2.0
bitter	7.0
bittern	1.0
bitterness	1.0
bittersweet	1.0
bitty	1.0
bituminous	2.0
bivouac	1.0
bivouacs	2.0
biy	1.0
biyara	2.0
biz	1.0
bizarre	9.0
bjp	6.0
bjps	1.0
bk000438	1.0
bka	44.0
bla	2.0
blab	2.0
black	184.0
blackandgolddomed	1.0
blackandwhite	5.0
blackandwhitestriped	1.0
blackberrypowered	2.0
blackbird	1.0
blackbrowed	2.0
blackcurrant	1.0
blackened	1.0
blackeyed	1.0
blackfoot	4.0
blackfooted	2.0
blackford	1.0
blackfords	1.0
blackhead	2.0
blackjack	3.0
blacklettergothic	1.0
blackout	2.0
blackrobe	2.0
blacks	11.0
blackshuttered	1.0
blacksmith	3.0
blacksmiths	1.0
blackstone	5.0
blacksuit	2.0
blacksuited	4.0
blackwood	1.0
blackwrrants	1.0
bladder	3.0
bladderwort	1.0
blade	3.0
blades	2.0
blair	4.0
blairs	2.0
blake	8.0
blame	9.0
blamed	1.0
blameless	1.0
blames	1.0
blanc	5.0
blanca	5.0
blanchard	4.0
blanchards	2.0
blanche	5.0
blanco	1.0
blancs	2.0
bland	2.0
blaney	2.0
blank	5.0
blanket	5.0
blanketed	2.0
blankets	9.0
blanks	1.0
blanquillo	1.0
blare	1.0
blaring	1.0
blarney	1.0
blasfonis	1.0
blasphemous	2.0
blast	7.0
blasted	1.0
blasticidin	7.0
blastn	1.0
blastoff	1.0
blasts	2.0
blatant	1.0
blau	2.0
blauwbrug	2.0
blawythe	1.0
blaze	3.0
blazed	1.0
blazes	1.0
blazina	1.0
blazing	3.0
bleach	2.0
bleaches	1.0
bleaching	1.0
bleak	6.0
bleaker	1.0
blech	1.0
bled	4.0
bleed	1.0
bleeding	2.0
bleep	4.0
blemishes	1.0
blend	11.0
blending	1.0
blends	5.0
bless	2.0
blessed	10.0
blessedly	3.0
blessedmediator	2.0
blessing	6.0
blessings	4.0
bletch	2.0
bletcherous	1.0
bleu	2.0
blew	5.0
blight	1.0
blights	1.0
blind	6.0
blindfolded	2.0
blindfolds	2.0
blinding	1.0
blindly	3.0
blindness	1.0
blinds	1.0
blinked	1.0
blinkenlichten	1.0
blinkenlights	1.0
blinking	1.0
blip	1.0
blistering	1.0
blisters	1.0
blithely	3.0
blitz	3.0
blitzen	4.0
blizzard	1.0
blizzards	1.0
block	42.0
blockade	4.0
blockbuilding	4.0
blocked	6.0
blockhouse	1.0
blockhouses	1.0
blocking	3.0
blocklong	1.0
blocks	47.0
bloemenmarkt	1.0
bloemenveiling	1.0
blog	2.0
bloggers	2.0
blois	6.0
blond	3.0
blonde	7.0
blood	44.0
blood2	1.0
bloodalways	1.0
bloodbath	1.0
bloodbaths	2.0
bloodborne	1.0
bloodbrain	2.0
bloodbrother	2.0
bloodcurdling	1.0
blooded	2.0
bloodiest	1.0
bloodless	2.0
bloodletting	1.0
bloodshed	4.0
bloodstream	2.0
bloodthirsty	1.0
bloody	15.0
bloom	5.0
blooming	1.0
bloomingdales	2.0
blooms	7.0
bloomsbury	2.0
bloor	5.0
blossom	1.0
blossomed	4.0
blossoming	1.0
blossoms	4.0
blot	15.0
blotches	2.0
blots	10.0
blotting	1.0
blouse	1.0
blouses	3.0
blow	13.0
blowenfusen	1.0
blowing	8.0
blowingly	1.0
blown	6.0
blowpipe	1.0
blows	5.0
bls	13.0
blue	115.0
blueandwhite	1.0
blueberries	1.0
blueberry	2.0
blueeyed	3.0
bluelipped	1.0
bluely	2.0
bluenose	4.0
blueprint	1.0
blues	16.0
bluesmen	2.0
bluetailed	1.0
bluethroated	1.0
bluff	6.0
bluffs	2.0
blum	1.0
blums	2.0
blunder	1.0
blunt	2.0
bluntly	1.0
blur	1.0
blurb	2.0
blurred	2.0
blurry	2.0
blurting	2.0
blurts	3.0
blush	1.0
blustery	3.0
bluto	2.0
blvd	1.0
bm487594	1.0
bna3	1.0
bnet	1.0
bo	1.0
boabdil	1.0
boabdils	2.0
boar	3.0
board	160.0
boarded	2.0
boarding	3.0
boards	32.0
boardwalk	13.0
boardwalks	2.0
boars	1.0
boas	1.0
boast	3.0
boasted	2.0
boasting	6.0
boasts	30.0
boat	84.0
boatbuilders	1.0
boatbuilding	1.0
boating	4.0
boatinglake	2.0
boatinglakes	1.0
boatmen	2.0
boatrides	1.0
boats	60.0
bob	30.0
bobbed	2.0
bobbing	3.0
bobby	3.0
bobs	1.0
bobsled	1.0
bobtails	1.0
boca	1.0
bocuse	1.0
bod	2.0
boddhisattva	1.0
bodegas	2.0
bodh	2.0
bodhisattva	5.0
bodies	43.0
bodiless	1.0
bodily	11.0
bodine	3.0
bodkins	1.0
body	115.0
bodyclothes	1.0
bodyguard	1.0
bodyguards	4.0
bodyinvolved	2.0
bodynot	2.0
bodysize	1.0
boehringer	1.0
boeing	4.0
boer	1.0
boeuf	3.0
bogeyman	3.0
bogot	4.0
boh	1.0
bohdi	2.0
bohemian	7.0
bohemians	3.0
bohm	14.0
bohms	2.0
bohr	10.0
bohrs	2.0
boil	2.0
boiled	3.0
boiler	3.0
boilers	9.0
boiling	2.0
boils	2.0
bois	10.0
boisterous	6.0
bojinka	2.0
bok	2.0
bold	15.0
boldface	2.0
boldly	5.0
boldt	2.0
boldts	1.0
bolivia	2.0
bollix	3.0
bolo	1.0
bologna	3.0
bolsa	1.0
bolshevik	3.0
bolster	2.0
bolstered	3.0
bolstering	1.0
bolt	4.0
bolten	1.0
bomb	18.0
bombard	1.0
bombarded	1.0
bombardment	3.0
bombast	3.0
bombastic	2.0
bombay	11.0
bombed	6.0
bomber	1.0
bombers	2.0
bombing	28.0
bombings	21.0
bombmaking	1.0
bombs	13.0
bon	4.0
bona	5.0
bonafide	1.0
bonanza	1.0
bonaparte	10.0
bonapartes	1.0
bonapartists	2.0
bonaventure	3.0
bond	16.0
bondage	2.0
bonds	15.0
bone	12.0
bones	20.0
bonferroni	4.0
bonferronicorrected	1.0
bonferronitype	1.0
bonfire	1.0
bongartz	1.0
bonhomie	2.0
bonifacio	1.0
bonilla	1.0
bonita	1.0
bonjour	4.0
bonk	6.0
bonkers	2.0
bonn	2.0
bonnard	5.0
bonnat	1.0
bonne	1.0
bonnet	2.0
bonnets	1.0
bonneville	1.0
bonnie	7.0
bonnieux	1.0
bono	7.0
bonobos	6.0
bonsai	3.0
bonsecours	1.0
bonus	8.0
bonuses	7.0
boobs	1.0
booby	2.0
boogie	2.0
book	152.0
bookand	1.0
bookcase	1.0
bookcases	1.0
booked	1.0
booking	2.0
bookings	1.0
booklet	1.0
booklets	1.0
bookmakers	1.0
bookreading	1.0
books	91.0
booksellers	1.0
bookshelf	1.0
bookshop	1.0
bookshopknown	1.0
bookshops	10.0
bookstore	6.0
bookstores	4.0
boolean	6.0
boom	28.0
boomed	5.0
boomers	6.0
booming	4.0
booms	1.0
boomtown	4.0
boomtowns	1.0
boon	6.0
boone	1.0
boost	12.0
boosted	1.0
boosting	4.0
boosts	5.0
boot	2.0
booth	10.0
booths	3.0
booting	2.0
boots	4.0
bootscrapers	1.0
bootsontheground	1.0
booty	2.0
bop	2.0
borbones	1.0
bordeaux	9.0
bordeauxs	1.0
bordellos	2.0
borden	2.0
bordencarleton	1.0
bordeom	1.0
border	75.0
bordered	6.0
bordering	7.0
borderland	1.0
borderline	1.0
borders	14.0
borduas	2.0
bore	8.0
borealis	2.0
bored	1.0
boredom	2.0
boresight	2.0
borges	1.0
bories	1.0
boring	3.0
boris	1.0
born	80.0
bornagain	2.0
borne	5.0
borneo	25.0
borneos	2.0
borobudur	1.0
borogoves	2.0
borrachos	1.0
borromeo	1.0
borrow	22.0
borrowed	20.0
borrower	7.0
borrowers	2.0
borrowing	59.0
borrowings	2.0
borrows	4.0
bos	4.0
bosch	4.0
boschs	1.0
bosco	1.0
bosky	3.0
bosnia	7.0
bosniaherzegovina	1.0
bosnian	3.0
bosom	5.0
boss	9.0
bossa	1.0
bosses	6.0
bossy	1.0
boston	77.0
boston31	1.0
bostonians	4.0
bostons	12.0
bosworth	5.0
botanic	3.0
botanical	13.0
botanicus	1.0
botanists	1.0
botantic	1.0
botany	4.0
botched	1.0
botermarkt	1.0
botes	1.0
both	550.0
bothell	1.0
bother	7.0
bothered	2.0
bothers	1.0
bothsan	1.0
botica	1.0
botie	1.0
botilleras	1.0
botnico	1.0
botswana	1.0
botticelli	2.0
botticellis	1.0
bottle	25.0
bottles	10.0
bottom	37.0
bouabide	2.0
boucherie	1.0
bouchers	1.0
bouchons	1.0
boudin	2.0
boudoirs	1.0
bouffanted	2.0
bougainvillaea	1.0
bougainvillea	2.0
bought	28.0
bougival	1.0
bouillabaisse	1.0
boukes	1.0
boulders	5.0
boules	5.0
boulevard	66.0
boulevards	12.0
boulogne	5.0
boultons	1.0
bounced	2.0
bouncing	2.0
bouncy	3.0
bound	27.0
boundaries	10.0
boundary	8.0
bounded	4.0
bounding	1.0
boundless	1.0
boundmorpheme	1.0
bounds	8.0
bounties	1.0
bountiful	5.0
bouquets	1.0
bouquinistes	1.0
bourassa	2.0
bourassas	2.0
bourbesneur	1.0
bourbon	8.0
bourbons	1.0
bourdon	1.0
bourdzi	1.0
bourgeau	1.0
bourgeois	13.0
bourgeoisie	10.0
bourgeoisies	1.0
bourges	5.0
bourgess	1.0
bourget	2.0
bourgogne	4.0
bourguignon	1.0
bourse	4.0
bout	1.0
boutique	1.0
boutiques	36.0
boutss	1.0
bouvines	1.0
bouzigues	1.0
bouzouki	1.0
bova	1.0
bovary	1.0
bovedas	1.0
bovine	6.0
bow	20.0
bowdlerized	1.0
bowed	1.0
bowels	3.0
bower	4.0
bowfort	1.0
bowing	4.0
bowl	13.0
bowling	3.0
bowls	4.0
bowman	1.0
bows	5.0
box	65.0
boxed	2.0
boxes	32.0
boxesspecifically	1.0
boxing	2.0
boy	42.0
boycott	2.0
boycyril	2.0
boyd	3.0
boyfriend	4.0
boyfriends	1.0
boyhoodbut	1.0
boyish	2.0
boyking	1.0
boylston	2.0
boys	71.0
boysenberry	1.0
bozo	2.0
bp	17.0
bpws	1.0
brace	1.0
bracelet	2.0
bracelets	1.0
braceros	1.0
bracing	9.0
bracken	1.0
bracket	3.0
brackets	4.0
bradley	1.0
bradleysafer	2.0
brae	1.0
braganza	1.0
bragg	10.0
bragged	2.0
brags	2.0
brahimi	1.0
brahma	2.0
brahman	6.0
brahmanic	4.0
brahmin	1.0
brahmins	8.0
brahms	38.0
braid	1.0
braided	2.0
braille	2.0
brain	113.0
brain8	2.0
brainard	4.0
brainbody	2.0
brainchild	3.0
brainderived	1.0
braindevelopment	1.0
brainfrom	1.0
braininjured	1.0
brainless	2.0
brainmind	2.0
brains	25.0
brainteaser	1.0
brainy	2.0
brake	2.0
bramwellbooth	1.0
branch	16.0
branches	10.0
branching	2.0
branchplant	2.0
brancusi	2.0
brand	6.0
brandishing	1.0
brandnew	1.0
brando	1.0
brandon	4.0
brands	3.0
brandy	6.0
brannan	1.0
braque	9.0
braques	1.0
bras	1.0
brash	2.0
braslia	1.0
brass	12.0
brassens	1.0
brasserie	1.0
brasseries	2.0
brassware	2.0
brat	1.0
brattle	5.0
bravado	1.0
brave	12.0
bravely	1.0
bravermann	2.0
bravery	4.0
bravo	1.0
brawls	2.0
brazen	2.0
brazil	3.0
brazilian	4.0
brbeuf	1.0
brderbund	2.0
brea	4.0
breach	5.0
breaches	2.0
breaching	1.0
breachoftrust	1.0
bread	73.0
breadbaking	1.0
breads	1.0
breadth	2.0
breadwinner	1.0
break	32.0
breakage	1.0
breakaway	2.0
breakdown	7.0
breakdowns	5.0
breakeven	13.0
breakfast	11.0
breakfastcould	1.0
breakfasts	3.0
breaking	14.0
breakneck	1.0
breaks	13.0
breakthrough	3.0
breakup	13.0
breakwater	1.0
breast	12.0
breasted	2.0
breastfeeding	3.0
breasts	4.0
breath	7.0
breathe	8.0
breathes	2.0
breathing	9.0
breathjust	1.0
breathless	1.0
breaths	2.0
breathtaking	10.0
brechen	1.0
brecht	2.0
brechts	2.0
bred	1.0
breda	1.0
breeches	1.0
breed	5.0
breeding	13.0
breeds	1.0
breen	1.0
breeze	7.0
breezes	6.0
breezy	6.0
brekkekex	1.0
bremersonnenberg	1.0
brenan	1.0
brenda	1.0
brendan	4.0
brengun	1.0
brennan	1.0
brent	2.0
brentwood	1.0
bresse	1.0
bretagnes	2.0
brethren	5.0
breton	11.0
brevity	4.0
brew	1.0
brewers	1.0
brewery	1.0
brewsters	1.0
brian	18.0
briatico	4.0
bribery	2.0
bribes	1.0
bricabrac	4.0
brick	27.0
brickandstone	1.0
brickbuilt	1.0
bricks	9.0
bridal	3.0
bride	12.0
brides	1.0
bridge	115.0
bridgea	1.0
bridgebuilding	1.0
bridged	6.0
bridgelike	1.0
bridges	25.0
bridgesthe	1.0
bridget	1.0
bridgetown	1.0
bridgewater	1.0
bridging	1.0
bridles	1.0
brie	1.0
brief	63.0
briefcase	2.0
briefcases	2.0
briefed	14.0
briefer	2.0
briefing	116.0
briefingcountering	1.0
briefings	10.0
briefings41801	1.0
briefly	25.0
briefs	1.0
briefsas	2.0
brig	2.0
brigades	1.0
brigand	1.0
brigands	2.0
briggs	1.0
brigham	2.0
bright	33.0
brighten	2.0
brightened	2.0
brightening	2.0
brighter	3.0
brightest	2.0
brightly	10.0
brigid	2.0
brigitte	3.0
brill	4.0
brilliance	2.0
brilliant	21.0
brilliantly	4.0
brillig	1.0
brimmed	1.0
brimming	2.0
brimstone	4.0
brinchang	3.0
bring	91.0
bringing	25.0
brings	26.0
brink	1.0
brinkmann	1.0
brisk	2.0
bristle	1.0
bristles	3.0
bristling	1.0
brit	2.0
britain	36.0
britains	13.0
britani	1.0
britannia	7.0
britannica	1.0
briticism	2.0
briticisms	1.0
briticized	1.0
british	315.0
britishborn	1.0
britishdominated	1.0
britisheducated	1.0
britishmanned	1.0
britishstyle	1.0
briton	1.0
britons	3.0
brits	2.0
brittany	13.0
brittanys	2.0
brixham	3.0
brlot	1.0
broad	46.0
broadax	1.0
broadbased	3.0
broadbaseed	1.0
broadcast	9.0
broadcaster	2.0
broadcasting	2.0
broadcasts	5.0
broadcloth12	1.0
broaden	2.0
broadening	2.0
broader	31.0
broadest	2.0
broadly	6.0
broadranging	1.0
broadrimmed	1.0
broadway	8.0
brocade	1.0
brocades	1.0
broccio	1.0
brochure	1.0
brochures	3.0
brocks	1.0
brockton	2.0
brodie	1.0
brodies	2.0
broek	1.0
broke	15.0
broken	24.0
brokendown	1.0
broker	1.0
brokerage	1.0
brome	1.0
broncobusting	2.0
bronfenbrenner	3.0
bronislaw	2.0
bronsons	1.0
bronze	43.0
bronzecasting	1.0
bronzes	5.0
bronzinos	1.0
brooches	1.0
brook	2.0
brookblue	4.0
brooke	14.0
brookes	1.0
brookings	13.0
brookline	1.0
brooklyn	2.0
brooklynbattery	1.0
brookner	1.0
brooks	3.0
broomstick	2.0
broonykinna	1.0
brophy	2.0
broth	6.0
brothel	3.0
brothels	3.0
brother	48.0
brotherhood	4.0
brotherinlaw	2.0
brothers	32.0
brought	134.0
brouilly	1.0
broussard	8.0
broussard98	2.0
brouwersgracht	1.0
brow	1.0
brown	44.0
browne	1.0
brownies	1.0
browning	4.0
browns	1.0
brownskinned	1.0
brownstone	2.0
brows	4.0
browse	9.0
browsed	1.0
browsers	1.0
browsing	4.0
brrrm	2.0
bruce	15.0
brueghel	1.0
brug	4.0
bruins	2.0
bruised	2.0
brun	1.0
brundage	1.0
brunei	8.0
bruner	1.0
bruns	1.0
brunswick	10.0
brunswicks	4.0
brunt	5.0
brush	2.0
brushing	3.0
brushwood	1.0
brussels	3.0
brutal	6.0
brutality	9.0
brutally	1.0
brute	1.0
bruyn	1.0
brvent	1.0
bryan	1.0
bryce	1.0
brygade	2.0
bs	4.0
bs153	71.0
bse	2.0
bsee	1.0
bst	1.0
bt	2.0
btcop1	1.0
btf	2.0
bthune	2.0
btiments	2.0
bu	2.0
bubble	6.0
bubbled	2.0
bubblegum	1.0
bubbles	2.0
bubbling	5.0
bubonic	1.0
buccaneer	1.0
buchan	1.0
buchanan	1.0
buckingham	3.0
buckman	1.0
buckpassing	1.0
bucks	2.0
buckskin	1.0
bucolic	2.0
bud	2.0
budaya	1.0
buddha	36.0
buddha49	2.0
buddhas	9.0
buddhism	15.0
buddhisms	1.0
buddhist	40.0
buddhists	4.0
buddies	1.0
budge	1.0
budget	321.0
budget41	1.0
budgetary	34.0
budgeted	3.0
budgeting	1.0
budgets	7.0
buds	3.0
budushchii	1.0
buen	8.0
buena	3.0
buenas	1.0
bueno	1.0
buenos	4.0
buers	1.0
buff	2.0
buffalo	26.0
buffalohorn	1.0
buffalohunting	1.0
buffcolored	1.0
buffer	27.0
buffered	2.0
buffers	6.0
bufferstock	3.0
buffet	2.0
buffeted	1.0
buffoon	1.0
buffoonery	2.0
buffs	2.0
buffstoned	1.0
bufftiled	1.0
bug	1.0
buggerly	1.0
buggies	1.0
buggy	1.0
bugis	5.0
bugler	1.0
buicks	1.0
build	37.0
builder	7.0
builders	5.0
building	251.0
buildinga	1.0
buildingactively	1.0
buildings	143.0
builds	8.0
built	347.0
builtin	4.0
buirelesec	1.0
buisson	1.0
bujang	4.0
bukit	14.0
buku	1.0
bulan	3.0
bulas	1.0
bulb	5.0
bulbs	4.0
bulbuls	3.0
bulesque	1.0
bulfinch	7.0
bulfinchs	1.0
bulgarian	1.0
bulge	1.0
bulging	2.0
bulk	19.0
bull	2.0
bulldog	1.0
bulldozer	1.0
bullet	3.0
bulletin	13.0
bulletins	2.0
bulletproof	2.0
bullets	7.0
bullfight	9.0
bullfighting	4.0
bullfights	6.0
bullhorn	1.0
bullion	1.0
bullock	1.0
bullockcart	1.0
bullocks	1.0
bullring	4.0
bullrings	1.0
bulls	5.0
bullseye	1.0
bully	1.0
bullyrag	1.0
buloh	1.0
buluh	1.0
bulwarks	3.0
bumped	2.0
bumper	2.0
bumpers	1.0
bumpertobumper	2.0
bumpkin	1.0
bumptious	2.0
bumpy	2.0
bunch	4.0
bunches	3.0
bundeskriminalamt	2.0
bundestadt	2.0
bundle	18.0
bundled	2.0
bundles	8.0
bundling	2.0
bunga	2.0
bungalows	5.0
bungle	1.0
bunions	1.0
bunker	14.0
bunkerlike	1.0
bunkers	2.0
bunny	1.0
bunraku	2.0
buns	1.0
bunting	3.0
buoy	1.0
buoyancy	1.0
buoyant	6.0
buoyed	1.0
buque	1.0
bur	1.0
burau	1.0
burbank	1.0
burbled	1.0
burbles	2.0
burden	28.0
burdened	3.0
burdens	1.0
burdensome	2.0
burdick	1.0
burdocks	1.0
bureau	74.0
bureaucracies	1.0
bureaucracy	9.0
bureaucrat	2.0
bureaucratic	3.0
bureaucratizing	1.0
bureaucrats	5.0
bureaus	3.0
bureaux	1.0
burens	1.0
burg	3.0
burgacide	1.0
burgeoned	3.0
